geo,geo_label,time,year,nace_r2,nace_r2_label,is_total_sector,ai_adoption_pct,sector_rank_within_geo
PL,Poland,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,7.05,35.0
PL,Poland,2025,2025,C16-C18,"Manufacture of wood, paper, printing and reproduction",False,6.63,36.0
PL,Poland,2025,2025,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",False,6.56,37.0
PL,Poland,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,6.51,38.0
PL,Poland,2025,2025,E,"Water supply; sewerage, waste management and remediation activities",False,5.95,39.0
PL,Poland,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,5.91,40.0
PL,Poland,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,5.89,41.0
PL,Poland,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,5.85,42.0
PL,Poland,2025,2025,I,Accommodation and food service activities,False,5.57,43.0
PL,Poland,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,5.01,44.0
PL,Poland,2025,2025,L,Real estate activities,False,4.09,45.0
PL,Poland,2025,2025,L68,Real estate activities,False,4.09,46.0
PL,Poland,2025,2025,H,Transportation and storage,False,2.97,47.0
PL,Poland,2025,2025,F,Construction,False,2.35,48.0
PT,Portugal,2025,2025,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",False,56.06,1.0
PT,Portugal,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,54.72,2.0
PT,Portugal,2025,2025,J,Information and communication,False,52.8,3.0
PT,Portugal,2025,2025,ICT,Information and Communication Technology - total,False,49.49,4.0
PT,Portugal,2025,2025,M72,Scientific research and development,False,45.71,5.0
PT,Portugal,2025,2025,C19,Manufacture of coke and refined petroleum products,False,37.5,6.0
PT,Portugal,2025,2025,C26,"Manufacture of computer, electronic and optical products",False,31.49,7.0
PT,Portugal,2025,2025,M,"Professional, scientific and technical activities",False,25.68,8.0
PT,Portugal,2025,2025,L_M,"Real estate activities; professional, scientific and technical activities",False,23.81,9.0
PT,Portugal,2025,2025,S951,Repair of computers and communication equipment,False,23.33,10.0
PT,Portugal,2025,2025,D,"Electricity, gas, steam and air conditioning supply",False,20.43,11.0
PT,Portugal,2025,2025,D35,"Electricity, gas, steam and air conditioning supply",False,20.43,12.0
PT,Portugal,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,20.06,13.0
PT,Portugal,2025,2025,C29_C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",False,18.91,14.0
PT,Portugal,2025,2025,J61,Telecommunications,False,18.53,15.0
PT,Portugal,2025,2025,C27,Manufacture of electrical equipment,False,17.18,16.0
PT,Portugal,2025,2025,I55,Accommodation,False,16.09,17.0
PT,Portugal,2025,2025,D_E,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",False,15.45,18.0
PT,Portugal,2025,2025,C24_C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",False,15.0,19.0
PT,Portugal,2025,2025,H,Transportation and storage,False,14.81,20.0
PT,Portugal,2025,2025,L,Real estate activities,False,14.8,21.0
PT,Portugal,2025,2025,L68,Real estate activities,False,14.8,22.0
PT,Portugal,2025,2025,E,"Water supply; sewerage, waste management and remediation activities",False,14.4,23.0
PT,Portugal,2025,2025,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,False,14.1,24.0
PT,Portugal,2025,2025,G45-S951_X_K,"Services, without financial sector",False,13.94,25.0
PT,Portugal,2025,2025,C20,Manufacture of chemicals and chemical products,False,13.75,26.0
PT,Portugal,2025,2025,C27_C28,"Manufacture of electrical equipment, machinery and equipment n.e.c.",False,12.77,27.0
PT,Portugal,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,11.54,28.0
PT,Portugal,2025,2025,N,Administrative and support service activities,False,11.06,29.0
PT,Portugal,2025,2025,C28,Manufacture of machinery and equipment n.e.c.,False,10.93,30.0
PT,Portugal,2025,2025,C19-C23,"Manufacture of coke, refined petroleum, chemical and basic pharmaceutical products, rubber and plastics, other non-metallic mineral products",False,10.26,31.0
PT,Portugal,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,10.13,32.0
PT,Portugal,2025,2025,C,Manufacturing,False,9.94,33.0
PT,Portugal,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,9.69,34.0
PT,Portugal,2025,2025,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",False,9.48,35.0
PT,Portugal,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,9.34,36.0
PT,Portugal,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,9.14,37.0
PT,Portugal,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,9.11,38.0
PT,Portugal,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,8.71,39.0
PT,Portugal,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,8.63,40.0
PT,Portugal,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,8.59,41.0
PT,Portugal,2025,2025,I,Accommodation and food service activities,False,8.25,42.0
PT,Portugal,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,8.15,43.0
PT,Portugal,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,8.12,44.0
PT,Portugal,2025,2025,C16-C18,"Manufacture of wood, paper, printing and reproduction",False,6.8,45.0
PT,Portugal,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,6.79,46.0
PT,Portugal,2025,2025,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",False,5.27,47.0
PT,Portugal,2025,2025,F,Construction,False,4.74,48.0
RO,Romania,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,34.19,1.0
RO,Romania,2025,2025,J,Information and communication,False,32.07,2.0
RO,Romania,2025,2025,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",False,30.3,3.0
RO,Romania,2025,2025,ICT,Information and Communication Technology - total,False,30.0,4.0
RO,Romania,2025,2025,M72,Scientific research and development,False,17.75,5.0
RO,Romania,2025,2025,M73-M75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",False,16.33,6.0
RO,Romania,2025,2025,M,"Professional, scientific and technical activities",False,15.6,7.0
RO,Romania,2025,2025,C26,"Manufacture of computer, electronic and optical products",False,15.54,8.0
RO,Romania,2025,2025,C19,Manufacture of coke and refined petroleum products,False,15.38,9.0
RO,Romania,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,15.17,10.0
RO,Romania,2025,2025,J61,Telecommunications,False,13.88,11.0
RO,Romania,2025,2025,L_M,"Real estate activities; professional, scientific and technical activities",False,12.92,12.0
RO,Romania,2025,2025,C20,Manufacture of chemicals and chemical products,False,11.49,13.0
RO,Romania,2025,2025,C29_C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",False,9.0,14.0
RO,Romania,2025,2025,N79,"Travel agency, tour operator and other reservation service and related activities",False,8.55,15.0
RO,Romania,2025,2025,S951,Repair of computers and communication equipment,False,8.13,16.0
RO,Romania,2025,2025,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,False,7.12,17.0
RO,Romania,2025,2025,C27,Manufacture of electrical equipment,False,7.07,18.0
RO,Romania,2025,2025,G45-S951_X_K,"Services, without financial sector",False,6.72,19.0
RO,Romania,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,6.68,20.0
RO,Romania,2025,2025,D,"Electricity, gas, steam and air conditioning supply",False,6.47,21.0
RO,Romania,2025,2025,D35,"Electricity, gas, steam and air conditioning supply",False,6.47,22.0
RO,Romania,2025,2025,C27_C28,"Manufacture of electrical equipment, machinery and equipment n.e.c.",False,6.36,23.0
RO,Romania,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,6.13,24.0
RO,Romania,2025,2025,C28,Manufacture of machinery and equipment n.e.c.,False,5.81,25.0
RO,Romania,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,5.21,26.0
RO,Romania,2025,2025,N,Administrative and support service activities,False,5.04,27.0
RO,Romania,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,4.87,28.0
RO,Romania,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,4.13,29.0
RO,Romania,2025,2025,C19-C23,"Manufacture of coke, refined petroleum, chemical and basic pharmaceutical products, rubber and plastics, other non-metallic mineral products",False,4.04,30.0
RO,Romania,2025,2025,D_E,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",False,3.85,31.0
RO,Romania,2025,2025,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",False,3.66,32.0
RO,Romania,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,3.33,33.0
RO,Romania,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,3.29,34.0
RO,Romania,2025,2025,C,Manufacturing,False,3.24,35.0
RO,Romania,2025,2025,E,"Water supply; sewerage, waste management and remediation activities",False,3.24,36.0
RO,Romania,2025,2025,H,Transportation and storage,False,3.07,37.0
RO,Romania,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,3.02,38.0
RO,Romania,2025,2025,C24_C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",False,2.78,39.0
RO,Romania,2025,2025,F,Construction,False,2.65,40.0
RO,Romania,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,2.56,41.0
RO,Romania,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,2.05,42.0
RO,Romania,2025,2025,C16-C18,"Manufacture of wood, paper, printing and reproduction",False,1.88,43.0
RO,Romania,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,1.85,44.0
RO,Romania,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,1.73,45.0
RO,Romania,2025,2025,I,Accommodation and food service activities,False,1.71,46.0
RO,Romania,2025,2025,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",False,1.52,47.0
RO,Romania,2025,2025,I55,Accommodation,False,0.66,48.0
RO,Romania,2025,2025,L,Real estate activities,False,0.58,49.0
RO,Romania,2025,2025,L68,Real estate activities,False,0.58,50.0
SE,Sweden,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,89.61,1.0
SE,Sweden,2025,2025,J,Information and communication,False,87.87,2.0
SE,Sweden,2025,2025,C19,Manufacture of coke and refined petroleum products,False,87.5,3.0
SE,Sweden,2025,2025,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",False,85.8,4.0
SE,Sweden,2025,2025,ICT,Information and Communication Technology - total,False,85.37,5.0
SE,Sweden,2025,2025,M72,Scientific research and development,False,68.49,6.0
SE,Sweden,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,64.89,7.0
SE,Sweden,2025,2025,M,"Professional, scientific and technical activities",False,64.88,8.0
SE,Sweden,2025,2025,M73-M75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",False,63.82,9.0
SE,Sweden,2025,2025,L_M,"Real estate activities; professional, scientific and technical activities",False,63.18,10.0
SE,Sweden,2025,2025,L,Real estate activities,False,56.44,11.0
SE,Sweden,2025,2025,L68,Real estate activities,False,56.44,12.0
SE,Sweden,2025,2025,D,"Electricity, gas, steam and air conditioning supply",False,53.4,13.0
SE,Sweden,2025,2025,D35,"Electricity, gas, steam and air conditioning supply",False,53.4,14.0
SE,Sweden,2025,2025,C26,"Manufacture of computer, electronic and optical products",False,49.99,15.0
SE,Sweden,2025,2025,C20,Manufacture of chemicals and chemical products,False,48.13,16.0
SE,Sweden,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,46.92,17.0
SE,Sweden,2025,2025,D_E,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",False,44.01,18.0
SE,Sweden,2025,2025,S951,Repair of computers and communication equipment,False,43.06,19.0
SE,Sweden,2025,2025,C19-C23,"Manufacture of coke, refined petroleum, chemical and basic pharmaceutical products, rubber and plastics, other non-metallic mineral products",False,42.3,20.0
SE,Sweden,2025,2025,I55,Accommodation,False,40.68,21.0
SE,Sweden,2025,2025,G45-S951_X_K,"Services, without financial sector",False,40.33,22.0
SE,Sweden,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,37.6,23.0
SE,Sweden,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,37.4,24.0
SE,Sweden,2025,2025,E,"Water supply; sewerage, waste management and remediation activities",False,36.16,25.0
SE,Sweden,2025,2025,C16-C18,"Manufacture of wood, paper, printing and reproduction",False,35.82,26.0
SE,Sweden,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,35.04,27.0
SE,Sweden,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,33.73,28.0
SE,Sweden,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,33.13,29.0
SE,Sweden,2025,2025,C,Manufacturing,False,32.86,30.0
SE,Sweden,2025,2025,N,Administrative and support service activities,False,31.61,31.0
SE,Sweden,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,31.08,32.0
SE,Sweden,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,27.91,33.0
SE,Sweden,2025,2025,C24_C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",False,27.53,34.0
SE,Sweden,2025,2025,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",False,26.5,35.0
SE,Sweden,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,24.83,36.0
SE,Sweden,2025,2025,I,Accommodation and food service activities,False,23.74,37.0
SE,Sweden,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,23.7,38.0
SE,Sweden,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,23.59,39.0
SE,Sweden,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,21.39,40.0
SE,Sweden,2025,2025,F,Construction,False,14.9,41.0
SE,Sweden,2025,2025,H,Transportation and storage,False,12.17,42.0
SI,Slovenia,2025,2025,D,"Electricity, gas, steam and air conditioning supply",False,75.86,1.0
SI,Slovenia,2025,2025,D35,"Electricity, gas, steam and air conditioning supply",False,75.86,2.0
SI,Slovenia,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,73.05,3.0
SI,Slovenia,2025,2025,J,Information and communication,False,67.06,4.0
SI,Slovenia,2025,2025,ICT,Information and Communication Technology - total,False,62.57,5.0
SI,Slovenia,2025,2025,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",False,60.13,6.0
SI,Slovenia,2025,2025,C28,Manufacture of machinery and equipment n.e.c.,False,44.4,7.0
SI,Slovenia,2025,2025,C27_C28,"Manufacture of electrical equipment, machinery and equipment n.e.c.",False,43.26,8.0
SI,Slovenia,2025,2025,C27,Manufacture of electrical equipment,False,41.35,9.0
SI,Slovenia,2025,2025,C26,"Manufacture of computer, electronic and optical products",False,39.93,10.0
SI,Slovenia,2025,2025,M73-M75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",False,36.58,11.0
SI,Slovenia,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,35.13,12.0
SI,Slovenia,2025,2025,M72,Scientific research and development,False,33.57,13.0
SI,Slovenia,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,33.32,14.0
SI,Slovenia,2025,2025,C29_C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",False,31.63,15.0
SI,Slovenia,2025,2025,D_E,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",False,31.0,16.0
SI,Slovenia,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,29.81,17.0
SI,Slovenia,2025,2025,M,"Professional, scientific and technical activities",False,28.29,18.0
SI,Slovenia,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,28.26,19.0
SI,Slovenia,2025,2025,L_M,"Real estate activities; professional, scientific and technical activities",False,27.88,20.0
SI,Slovenia,2025,2025,N79,"Travel agency, tour operator and other reservation service and related activities",False,27.46,21.0
SI,Slovenia,2025,2025,E,"Water supply; sewerage, waste management and remediation activities",False,27.17,22.0
SI,Slovenia,2025,2025,G45-S951_X_K,"Services, without financial sector",False,25.8,23.0
SI,Slovenia,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,24.92,24.0
SI,Slovenia,2025,2025,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",False,23.73,25.0
SI,Slovenia,2025,2025,C16-C18,"Manufacture of wood, paper, printing and reproduction",False,23.61,26.0
SI,Slovenia,2025,2025,C19-C23,"Manufacture of coke, refined petroleum, chemical and basic pharmaceutical products, rubber and plastics, other non-metallic mineral products",False,23.36,27.0
SI,Slovenia,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,23.29,28.0
SI,Slovenia,2025,2025,L,Real estate activities,False,23.15,29.0
SI,Slovenia,2025,2025,L68,Real estate activities,False,23.15,30.0
SI,Slovenia,2025,2025,C,Manufacturing,False,22.68,31.0
SI,Slovenia,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,21.89,32.0
SI,Slovenia,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,21.61,33.0
SI,Slovenia,2025,2025,N,Administrative and support service activities,False,20.2,34.0
SI,Slovenia,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,19.73,35.0
SI,Slovenia,2025,2025,I55,Accommodation,False,18.7,36.0
SI,Slovenia,2025,2025,J61,Telecommunications,False,18.56,37.0
SI,Slovenia,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,17.54,38.0
SI,Slovenia,2025,2025,C24_C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",False,17.39,39.0
SI,Slovenia,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,17.3,40.0
SI,Slovenia,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,17.19,41.0
SI,Slovenia,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,16.43,42.0
SI,Slovenia,2025,2025,I,Accommodation and food service activities,False,12.62,43.0
SI,Slovenia,2025,2025,H,Transportation and storage,False,8.51,44.0
SI,Slovenia,2025,2025,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",False,7.84,45.0
SI,Slovenia,2025,2025,F,Construction,False,5.55,46.0
SK,Slovakia,2025,2025,C19,Manufacture of coke and refined petroleum products,False,66.67,1.0
SK,Slovakia,2025,2025,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",False,54.46,2.0
SK,Slovakia,2025,2025,J,Information and communication,False,50.25,3.0
SK,Slovakia,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,50.13,4.0
SK,Slovakia,2025,2025,ICT,Information and Communication Technology - total,False,47.76,5.0
SK,Slovakia,2025,2025,M72,Scientific research and development,False,46.36,6.0
SK,Slovakia,2025,2025,J61,Telecommunications,False,45.66,7.0
SK,Slovakia,2025,2025,N79,"Travel agency, tour operator and other reservation service and related activities",False,29.51,8.0
SK,Slovakia,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,29.1,9.0
SK,Slovakia,2025,2025,M,"Professional, scientific and technical activities",False,28.48,10.0
SK,Slovakia,2025,2025,C26,"Manufacture of computer, electronic and optical products",False,27.02,11.0
SK,Slovakia,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,24.51,12.0
SK,Slovakia,2025,2025,C29_C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",False,24.1,13.0
SK,Slovakia,2025,2025,M73-M75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",False,23.82,14.0
SK,Slovakia,2025,2025,L_M,"Real estate activities; professional, scientific and technical activities",False,23.41,15.0
SK,Slovakia,2025,2025,C20,Manufacture of chemicals and chemical products,False,22.84,16.0
SK,Slovakia,2025,2025,C27,Manufacture of electrical equipment,False,21.32,17.0
SK,Slovakia,2025,2025,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,False,21.05,18.0
SK,Slovakia,2025,2025,G45-S951_X_K,"Services, without financial sector",False,20.65,19.0
SK,Slovakia,2025,2025,N,Administrative and support service activities,False,19.79,20.0
SK,Slovakia,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,19.51,21.0
SK,Slovakia,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,19.26,22.0
SK,Slovakia,2025,2025,C19-C23,"Manufacture of coke, refined petroleum, chemical and basic pharmaceutical products, rubber and plastics, other non-metallic mineral products",False,19.25,23.0
SK,Slovakia,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,18.27,24.0
SK,Slovakia,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,18.0,25.0
SK,Slovakia,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,17.88,26.0
SK,Slovakia,2025,2025,C27_C28,"Manufacture of electrical equipment, machinery and equipment n.e.c.",False,17.47,27.0
SK,Slovakia,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,17.18,28.0
SK,Slovakia,2025,2025,C24_C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",False,16.43,29.0
SK,Slovakia,2025,2025,C,Manufacturing,False,15.83,30.0
SK,Slovakia,2025,2025,H,Transportation and storage,False,15.78,31.0
SK,Slovakia,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,15.45,32.0
SK,Slovakia,2025,2025,C28,Manufacture of machinery and equipment n.e.c.,False,15.2,33.0
SK,Slovakia,2025,2025,S951,Repair of computers and communication equipment,False,14.94,34.0
SK,Slovakia,2025,2025,I55,Accommodation,False,14.61,35.0
SK,Slovakia,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,13.95,36.0
SK,Slovakia,2025,2025,C16-C18,"Manufacture of wood, paper, printing and reproduction",False,13.87,37.0
SK,Slovakia,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,13.71,38.0
SK,Slovakia,2025,2025,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",False,13.33,39.0
SK,Slovakia,2025,2025,D,"Electricity, gas, steam and air conditioning supply",False,13.22,40.0
SK,Slovakia,2025,2025,D35,"Electricity, gas, steam and air conditioning supply",False,13.22,41.0
SK,Slovakia,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,12.02,42.0
SK,Slovakia,2025,2025,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",False,11.64,43.0
SK,Slovakia,2025,2025,D_E,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",False,10.45,44.0
SK,Slovakia,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,10.32,45.0
SK,Slovakia,2025,2025,I,Accommodation and food service activities,False,9.82,46.0
SK,Slovakia,2025,2025,F,Construction,False,8.59,47.0
SK,Slovakia,2025,2025,L,Real estate activities,False,8.55,48.0
SK,Slovakia,2025,2025,L68,Real estate activities,False,8.55,49.0
SK,Slovakia,2025,2025,E,"Water supply; sewerage, waste management and remediation activities",False,8.33,50.0
